Date	CrawlDate	PostedDate	Company	Country	Type	Title	URL	Score	Keywords	Locations	Matched	Decision
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=categories%3AProject+Management	20	Design	Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AHerne	20	Design	Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ASarstedt	20	Design	Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3AGermany	20	Design	Germany, UK	False	Below threshold
2026-06-02	2026-06-02		TESA	Germany	Job	Career - tesa	https://www.tesa.com/en/about-tesa/career	20		Germany, Netherland, UK, Italy	False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Global Trainee program at Liebherr	https://www.liebherr.com/en-int/careers/young-professionals/global-trainee-programe-5370634	19		Germany, France, Australia	False	Below threshold
2026-06-02	2026-06-02		3DS	Germany	Job	Our Commitments | Careers - Dassault Systèmes	https://www.3ds.com/careers/our-culture-values/our-commitments	16		Germany, France	False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Grob Aircraft Jobs & Careers | Aerospace & Defence Stellenangebote - Grob Aircraft SE	https://jobs.grob-aircraft.com/en-GB	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Electrical Designer / ECAD Administrator (m/f/d) – Siemens Capital Harness | Aerospace - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7608802-electrical-designer-ecad-administrator-m-f-d-siemens-capital-harness-aerospace	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Project Manager (m/f/x) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7698315-project-manager-m-f-x	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Attractive IT jobs available in our Liebherr job listings	https://www.liebherr.com/en-int/careers/professionals/it-5370624	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/de_DE/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=9&acz=1&gad_source=1&gad_campaignid=22145011592&gbraid=0AAAAADEuPPMyJNgoWK6259Pvtj28zRinJ&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJmEyEMgRhsNpWNBs2CTtWxpEEVypzsHBAepKJh_FJ6ZQbC6twdIlUaAodaEALw_wcB	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Product Lifecycle Manager (w/m/d) GIS Secondary Switchgear - Job Detail | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/JobDetail/507895	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Market Developer (w/m/d) GIS - Job Detail | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/JobDetail/507897	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Market Developer (w/m/d) GIS Secondary Switchgear - Job Detail | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/JobDetail/507901	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Data Strategy Consultant (w/m/d) - Job Detail | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/JobDetail/508697	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Senior Cyber Security Experte (w/m/d) - Job Detail | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/JobDetail/508740	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=6&folderOffset=18	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=6&folderOffset=24	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=6&folderOffset=6	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=9&acz=1&gad_source=1&gad_campaignid=22145011592&gbraid=0AAAAADEuPPMyJNgoWK6259Pvtj28zRinJ&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJmEyEMgRhsNpWNBs2CTtWxpEEVypzsHBAepKJh_FJ6ZQbC6twdIlUaAodaEALw_wcB	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/es_ES/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=9&acz=1&gad_source=1&gad_campaignid=22145011592&gbraid=0AAAAADEuPPMyJNgoWK6259Pvtj28zRinJ&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJmEyEMgRhsNpWNBs2CTtWxpEEVypzsHBAepKJh_FJ6ZQbC6twdIlUaAodaEALw_wcB	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/ja_JP/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=9&acz=1&gad_source=1&gad_campaignid=22145011592&gbraid=0AAAAADEuPPMyJNgoWK6259Pvtj28zRinJ&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJmEyEMgRhsNpWNBs2CTtWxpEEVypzsHBAepKJh_FJ6ZQbC6twdIlUaAodaEALw_wcB	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/pt_PT/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=9&acz=1&gad_source=1&gad_campaignid=22145011592&gbraid=0AAAAADEuPPMyJNgoWK6259Pvtj28zRinJ&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJmEyEMgRhsNpWNBs2CTtWxpEEVypzsHBAepKJh_FJ6ZQbC6twdIlUaAodaEALw_wcB	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/zh_CN/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=9&acz=1&gad_source=1&gad_campaignid=22145011592&gbraid=0AAAAADEuPPMyJNgoWK6259Pvtj28zRinJ&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJmEyEMgRhsNpWNBs2CTtWxpEEVypzsHBAepKJh_FJ6ZQbC6twdIlUaAodaEALw_wcB	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/zh_TW/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=9&acz=1&gad_source=1&gad_campaignid=22145011592&gbraid=0AAAAADEuPPMyJNgoWK6259Pvtj28zRinJ&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJmEyEMgRhsNpWNBs2CTtWxpEEVypzsHBAepKJh_FJ6ZQbC6twdIlUaAodaEALw_wcB	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Lead Auditor - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/lead-auditor/	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/career/jobs	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=categories%3AAdministration+%26+Organisation	15		Germany, Netherland, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=categories%3ABerufsausbildung	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=categories%3AEinkauf%2FLogistik%2FMaterialwirtschaft	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=categories%3AIT	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=categories%3APersonal	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=categories%3AProduktion	15		Germany, Netherland, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=categories%3ARechnungswesen%2FFinanzen%2FControlling	15		Germany, Netherland, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ABaierbrunn	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ABochum	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AIserlohn	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AMonzingen	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		OTTO fuchs	Germany	Job	Initiativbewerbung OTTO FUCHS KG	https://www.otto-fuchs.com/de/karriere/jobs/initiativbewerbung-otto-fuchs-kg-j22071.html	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Rheinmetal	Germany	Job	Fertigungssteuerer (m/w/d) | Rheinmetall	https://www.rheinmetall.com/en/job/fertigungssteuerer__m_w_d_/783200	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Rheinmetal	Germany	Job	Projektmanager Vertrieb (m/w/d) | Rheinmetall	https://www.rheinmetall.com/en/job/projektmanager_vertrieb__m_w_d_/783239	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		Rheinmetal	Germany	Job	Schweissfachingenieur (m/w/d) | Rheinmetall	https://www.rheinmetall.com/en/job/schweissfachingenieur__m_w_d_/767402	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	EDAG Mexico - Career Page	https://edagmexico.applytojob.com/apply	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Careers - EDAG Group	https://www.edag.com/en/career	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Careers - EDAG Group	https://www.edag.com/en/career#15279	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Careers - EDAG Group	https://www.edag.com/en/career#c15206	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Professionals - EDAG Group	https://www.edag.com/en/career/professionals	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Career start technician for the fields of electronics, avionics or computer science in aviation - EDAG Group	https://www.edag.com/en/career/vacancies/detail/karrierestart-techniker-fuer-die-bereiche-elektronik-avionik-oder-informatik-in-der-luftfahrt-58252	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		EDAG	Germany	Job	Young professionals - EDAG Group	https://www.edag.com/en/career/young-professionals	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		ÒKAPI	Germany	Job	Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		ÒKAPI	Germany	Job	Technical Project Manager - Space Domain Software (m/w/d) | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/2533975	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		ÒKAPI	Germany	Job	Team Lead Java Development (m/w/d) | Jobs bei OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/2573721	15		Germany, UK	False	Below threshold
2026-06-02	2026-06-02		ENERCON	Germany	Job	Materials Coordinator - Projects Job Details | ENERCON	https://career.enercon.de/job/Boucherville-Materials-Coordinator-Projects-Queb-J4B-7W1/1350301455/	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		ENERCON	Germany	Job	Electrical Technician - Galati area 1 Job Details | ENERCON	https://career.enercon.de/job/Constanta-Electrical-Technician-Galati-area-1-900145/1329458755/	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		ENERCON	Germany	Job	Service Operator, Technical Support Job Details | ENERCON	https://career.enercon.de/job/Montreal-Service-Operator%2C-Technical-Support-Queb-H3B-5M2/1350492655/	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		ENERCON	Germany	Job	Wind Turbine Technician, Electrical Job Details | ENERCON	https://career.enercon.de/job/Sydney-Wind-Turbine-Technician%2C-Electrical-Nova-B1P-7B4/1347789155/	15	Design	Germany	False	Below threshold
2026-06-02	2026-06-02		ENERCON	Germany	Job	Técnico de Manutenção de Aerogeradores (Elétrica) - Viseu / São Pedro do Sul (m/d/f) Job Details | ENERCON	https://career.enercon.de/job/Viana-do-Castelo-T%C3%A9cnico-de-Manuten%C3%A7%C3%A3o-de-Aerogeradores-%28El%C3%A9trica%29-Viseu-S%C3%A3o-Pedro-do-Sul-%28mdf%29-4925-432/1347208655/	15	Design	Germany, Netherland	False	Below threshold
2026-06-02	2026-06-02		TESA	Germany	Job	Current Vacancies - tesa	https://www.tesa.com/en/about-tesa/career/current-vacancies	15		Germany, Netherland, Italy	False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Service technician jobs at Liebherr – it’s never boring with us!	https://www.liebherr.com/en-int/careers/professionals/service-technicians-5370618	14	Design	France, Australia	False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Job vacancies at Liebherr	https://www.liebherr.com/en-int/careers/job-vacancies-5370609	13		Germany, Australia	False	Below threshold
2026-06-02	2026-06-02		BAE sys	Germany	Job	Browse Jobs | BAE Systems	https://jobsearch.baesystems.com/browse-jobs	13	Design	UK, Australia	False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Deputy Quality and Safety Manager (all genders) - MTU Aero Engines	https://www.mtu.de/careers/online-job-market/job-posting/deputy-quality-and-safety-manager-all-genders/	13		Germany, Australia	False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Production and manufacturing job vacancies	https://www.liebherr.com/en-int/careers/professionals/production-5370626	12		Austria, UK	False	Below threshold
2026-06-02	2026-06-02		liebherr	Germany	Job	Customer support and consulting jobs	https://www.liebherr.com/en-int/careers/professionals/customer-service-5370616	11		UK, France	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3A%C5%9Awiebodzice	11		UK, France	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ACarvin	11		UK, France	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AFrance	11		UK, France	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AMontigny-le-Bretonneux	11		UK, France	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=country%3AFrance	11		UK, France	False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Avionics / Electrical Designer (m/f/d) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7601670-avionics-electrical-designer-m-f-d	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Grob Aircraft	Germany	Job	Senior Financial Accountant (m/f/d) - Grob Aircraft SE	https://jobs.grob-aircraft.com/jobs/7817808-senior-financial-accountant-m-f-d	10		Germany	False	Below threshold
2026-06-02	2026-06-02		volkswagen	Germany	Job	Volkswagen Group Services Gmbh | Job Portal	https://jobs.volkswagen-group.com/Volkswagen-Group-Services/?locale=de_DE	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		SII	Germany	Job	SII Deutschland GmbH Karrieremöglichkeiten	https://jobs.sii-group.de/Initiativ-Bewerbung	10		Germany	False	Below threshold
2026-06-02	2026-06-02		EP Mannheim	Germany	Job	Dein Traumjob bei ep	https://www.ep-group.de/karriere/job-finden?tx_solr%5Bpage%5D=3	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Everllence	Germany	Job	Your Career at Everllence	https://www.everllence.com/career	10		Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/en_US/externaljobs/SearchJobs	10		Germany	False	Below threshold
2026-06-02	2026-06-02		Siemens	Germany	Job	Job Search | Careers Marketplace - Siemens	https://jobs.siemens.com/fr_FR/externaljobs/SearchJobs/?42386=%5B812132%5D&42386_format=17546&42389=%5B39106405%2C144468627%2C102122%2C102134%2C102127%5D&42389_format=17549&42390=%5B102155%2C102156%2C102157%2C102158%5D&42390_format=17550&listFilterMode=1&folderRecordsPerPage=9&acz=1&gad_source=1&gad_campaignid=22145011592&gbraid=0AAAAADEuPPMyJNgoWK6259Pvtj28zRinJ&gclid=Cj0KCQjw_vnQBhCxARIsADcZyxJmEyEMgRhsNpWNBs2CTtWxpEEVypzsHBAepKJh_FJ6ZQbC6twdIlUaAodaEALw_wcB	10		Germany	False	Below threshold
2026-06-02	2026-06-02		BAE sys	Germany	Job	Combat Systems Engineer Job | Portsmouth | BAE Systems	https://jobsearch.baesystems.com/job/combat-systems-engineer-00135394	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		BAE sys	Germany	Job	Technical Integration Lead Job | Warton | BAE Systems	https://jobsearch.baesystems.com/job/technical-integration-lead-00134578	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		BAE sys	Germany	Job	Technical Lead – Shared Infrastructure Job | New Malden | BAE Systems	https://jobsearch.baesystems.com/job/technical-lead-shared-infrastructure-00135774	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		BASF	Germany	Job	Careers | BASF	https://www.basf.com/global/en/careers	10		Germany	False	Below threshold
2026-06-02	2026-06-02		IAV	Germany	Job	Career - IAV	https://www.iav.com/career/	10		Germany	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Avionics Systems Engineer - Navigation (m/w/d) in Weßling | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-avionics-systems-engineer-navigation-m-w-d-wessling-14232.html	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		AIP Services	Germany	Job	Jobs: Konfiguration Manager (m/w/d) in Immenstaad am Bodensee | Aviation Industry Personnel SERVICES GmbH	https://k21840.coveto.de/job-konfiguration-manager-m-w-d-immenstaad-am-bodensee-14289.html	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Rocket Factory	Germany	Job	Job Application for Launch Site Health & Safety Lead at Rocket Factory Augsburg AG	https://job-boards.eu.greenhouse.io/rocketfactoryaugsburgag/jobs/4823448101	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		DLR	Germany	Job	Your career at DLR - Open positions	https://jobs.dlr.de?locale=en_GB	10		Germany	False	Below threshold
2026-06-02	2026-06-02		DLR	Germany	Job	Jobs & careers at DLR	https://www.dlr.de/en/careers	10		Germany	False	Below threshold
2026-06-02	2026-06-02		DLR	Germany	Job	DLR as an employer	https://www.dlr.de/en/careers/dlr-as-an-employer	10		Germany	False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Careers - MTU Aero Engines	https://www.mtu.de/careers/	10		Germany, Netherland	False	Below threshold
2026-06-02	2026-06-02		MTU	Germany	Job	Maintenance, repair and overhaul - MTU Aero Engines	https://www.mtu.de/careers/job-areas/maintenance-repair-and-overhaul/	10		Germany	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/development-engineer-thermodynamics-m-f-d	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/engineer-inside-sales	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/field-service-process-manager-emea-m-f-d	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Detail | Kelvion	https://www.kelvion.com/de/karriere/jobs/detail/teamleiter-werkzeugdesign-m-w-d	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3ACatoosa	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Kelvion	Germany	Job	Jobs | Kelvion	https://www.kelvion.com/de/karriere/jobs?tx_solr%5Bfilter%5D%5B0%5D=city%3AKnoxville	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Ziehl	Germany	Job	Advanced Quality Planning Engineer (m/w/d)	https://karriere.ziehl-abegg.de/detail/job/69a6a1dd7a62aa979148c666	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Rheinmetal	Germany	Job	Angebotsleiter / Bid Manager (m/w/d) | Rheinmetall	https://www.rheinmetall.com/en/job/angebotsleiter___bid_manager__m_w_d_/766025	10		Germany	False	Below threshold
2026-06-02	2026-06-02		Rheinmetal	Germany	Job	Field Service Air Defense Systems Technician (m/f/d) | Rheinmetall	https://www.rheinmetall.com/en/job/field_service_air_defense_systems_technician__m_f_d_/766032	10		Germany	False	Below threshold
2026-06-02	2026-06-02		Rheinmetal	Germany	Job	Mitarbeiter Qualitätssicherung mit Schwerpunkt Mechanik (m/w/d) | Rheinmetall	https://www.rheinmetall.com/en/job/mitarbeiter_qualitaetssicherung_mit_schwerpunkt_mechanik__m_w_d_/782153	10		Germany	False	Below threshold
2026-06-02	2026-06-02		Rheinmetal	Germany	Job	Project Manager (m/f/d) | Rheinmetall	https://www.rheinmetall.com/en/job/project_manager__m_f_d_/766465	10		Germany	False	Below threshold
2026-06-02	2026-06-02		Rheinmetal	Germany	Job	Projekt Menedzser | Rheinmetall	https://www.rheinmetall.com/en/job/projekt_menedzser/766467	10		Germany	False	Below threshold
2026-06-02	2026-06-02		ÒKAPI	Germany	Job	Space Situational Awareness Engineer | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/1929498	10		Germany	False	Below threshold
2026-06-02	2026-06-02		ÒKAPI	Germany	Job	(Junior) Aerospace Engineer - Space Safety & SSA (m/w/d) | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/2533959	10		Germany	False	Below threshold
2026-06-02	2026-06-02		ÒKAPI	Germany	Job	Sales Manager for Space Applications (m/w/d) | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/2570783	10		Germany	False	Below threshold
2026-06-02	2026-06-02		ÒKAPI	Germany	Job	Space Situational Awareness Engineer | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/2654505	10		Germany	False	Below threshold
2026-06-02	2026-06-02		ÒKAPI	Germany	Job	Unsolicited application | Jobs at OKAPI:Orbits GmbH	https://okapiorbits.jobs.personio.de/job/740982	10		Germany	False	Below threshold
2026-06-02	2026-06-02		ENERCON	Germany	Job	Technology Project Manager (m/f/d) Job Details | ENERCON	https://career.enercon.de/job/Aurich-Technology-Project-Manager-%28mfd%29-NI-26605/1353733755/	10	Design	UK	False	Below threshold
2026-06-02	2026-06-02		Helsing	Germany	Job	Associate Director, Programmes - Space – Helsing	https://helsing.ai/jobs/4765440101	10		Germany	False	Below threshold
2026-06-02	2026-06-02		Helsing	Germany	Job	Senior Programme Manager - Air Defence – Helsing	https://helsing.ai/jobs/4849032101	10		Germany	False	Below threshold
